Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),Environment:Site Daylight Saving Time Status [](Daily),Environment:Site Day Type Index [](Daily),ZONE ONE:Zone Total Internal Latent Gain Energy [J](Hourly),TEST 352A:Other Equipment Total Heating Energy [J](Monthly),ZONE ONE:Zone Other Equipment Total Heating Energy [J](Monthly),TEST 352 MINUS:Other Equipment Total Heating Energy [J](Monthly),67F1E0:Surface Inside Face Temperature [C](Daily),67F1E0:Surface Outside Face Temperature [C](Daily),67F1E0:Surface Inside Face Convection Heat Transfer Coefficient [W/m2-K](Daily),67F1E0:Surface Outside Face Convection Heat Transfer Coefficient [W/m2-K](Daily),1170EB:Surface Inside Face Temperature [C](Daily),1170EB:Surface Outside Face Temperature [C](Daily),1170EB:Surface Inside Face Convection Heat Transfer Coefficient [W/m2-K](Daily),1170EB:Surface Outside Face Convection Heat Transfer Coefficient [W/m2-K](Daily),5424C7:Surface Inside Face Temperature [C](Daily),5424C7:Surface Outside Face Temperature [C](Daily),5424C7:Surface Inside Face Convection Heat Transfer Coefficient [W/m2-K](Daily),5424C7:Surface Outside Face Convection Heat Transfer Coefficient [W/m2-K](Daily),878904:Surface Inside Face Temperature [C](Daily),878904:Surface Outside Face Temperature [C](Daily),878904:Surface Inside Face Convection Heat Transfer Coefficient [W/m2-K](Daily),878904:Surface Outside Face Convection Heat Transfer Coefficient [W/m2-K](Daily),B3FCF3:Surface Inside Face Temperature [C](Daily),B3FCF3:Surface Outside Face Temperature [C](Daily),B3FCF3:Surface Inside Face Convection Heat Transfer Coefficient [W/m2-K](Daily),B3FCF3:Surface Outside Face Convection Heat Transfer Coefficient [W/m2-K](Daily),E9E959:Surface Inside Face Temperature [C](Daily),E9E959:Surface Outside Face Temperature [C](Daily),E9E959:Surface Inside Face Convection Heat Transfer Coefficient [W/m2-K](Daily),E9E959:Surface Outside Face Convection Heat Transfer Coefficient [W/m2-K](Daily),AEA7C2:Surface Inside Face Temperature [C](Daily),AEA7C2:Surface Outside Face Temperature [C](Daily),AEA7C2:Surface Inside Face Convection Heat Transfer Coefficient [W/m2-K](Daily),AEA7C2:Surface Outside Face Convection Heat Transfer Coefficient [W/m2-K](Daily),800C25:Surface Inside Face Temperature [C](Daily),800C25:Surface Outside Face Temperature [C](Daily),800C25:Surface Inside Face Convection Heat Transfer Coefficient [W/m2-K](Daily),800C25:Surface Outside Face Convection Heat Transfer Coefficient [W/m2-K](Daily),52C6BE:Surface Inside Face Temperature [C](Daily),52C6BE:Surface Outside Face Temperature [C](Daily),52C6BE:Surface Inside Face Convection Heat Transfer Coefficient [W/m2-K](Daily),6401E7:Surface Inside Face Temperature [C](Daily),6401E7:Surface Outside Face Temperature [C](Daily),6401E7:Surface Inside Face Convection Heat Transfer Coefficient [W/m2-K](Daily),6401E7:Surface Outside Face Convection Heat Transfer Coefficient [W/m2-K](Daily),234D00:Surface Inside Face Temperature [C](Daily),234D00:Surface Outside Face Temperature [C](Daily),234D00:Surface Inside Face Convection Heat Transfer Coefficient [W/m2-K](Daily),234D00:Surface Outside Face Convection Heat Transfer Coefficient [W/m2-K](Daily),A53C53:Surface Inside Face Temperature [C](Daily),A53C53:Surface Outside Face Temperature [C](Daily),A53C53:Surface Inside Face Convection Heat Transfer Coefficient [W/m2-K](Daily),A53C53:Surface Outside Face Convection Heat Transfer Coefficient [W/m2-K](Daily),714A69:Surface Inside Face Temperature [C](Daily),714A69:Surface Outside Face Temperature [C](Daily),714A69:Surface Inside Face Convection Heat Transfer Coefficient [W/m2-K](Daily),714A69:Surface Outside Face Convection Heat Transfer Coefficient [W/m2-K](Daily),ZONE ONE:Zone Mean Radiant Temperature [C](Hourly),ZONE ONE:Zone Mean Air Temperature [C](Hourly),ZONE ONE:Zone Air Heat Balance Surface Convection Rate [W](Hourly),ZONE ONE:Zone Air Heat Balance Air Energy Storage Rate [W](Hourly) 
 01/01  11:00:00,26.525,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.51441679828515,20.451598115837617,26.381854989127569,24.541175716655414 
 01/01  12:00:00,27.65,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.37339299987196,21.266789770647074,39.22204803583968,38.16229079703418 
 01/01  13:00:00,28.725,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.312596914522133,22.1856560783217,32.564087586202408,34.50049657687809 
 01/01  14:00:00,29.1625,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.78813192582747,22.68812791625581,6.789155177700404,10.38283922428718 
 01/01  15:00:00,29.012499999999997,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.67071015607263,22.61144791509861,-10.813676884950244,-9.301935387461138 
 01/01  16:00:00,28.525,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.236601202421335,22.21038608122288,-20.72030777991249,-19.963793021780555 
 01/01  17:00:00,28.049999999999998,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.75282270229052,21.73886172218733,-16.125114340859484,-17.1172872075024 
 01/01  18:00:00,27.5875,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.38563128742603,21.37747804538032,-14.231557161442236,-14.262774287493836 
 01/01  19:00:00,27.0875,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.038924466085346,21.03716613017581,-13.978566160246724,-13.945664102564774 
 01/01  20:00:00,26.8375,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.713287817255869,20.71616291620937,-11.66309342026315,-12.181245070815248 
 01/01  21:00:00,26.6125,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.471550335991389,20.47557451309897,-8.294546752943303,-8.652322963157366 
 01/01  22:00:00,26.374999999999998,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.29612366009703,20.300046269326456,-6.465432425909356,-6.5947372740013379 
 01/01  23:00:00,26.175000000000006,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.144769037191379,20.15097829326222,-5.811970834919791,-5.902947221368729 
 01/01  24:00:00,25.975,0.0,3.,0.0,,,,21.040350667000387,26.877076686479943,1.053258659411344,4.557252849416431,21.02833029941623,26.896037514080147,1.0843359232139747,4.204019814683755,21.042920848031796,26.916981471063506,1.0528375194052813,4.273238825023893,21.038460757977224,26.84774248882374,1.0480911156750468,4.548728438738724,21.0242079467025,26.898388716928236,1.0775760898857734,4.458260095597117,21.028141184410769,26.88154998589894,1.074194372710621,4.236515495865852,21.050623910784294,27.025972814460159,1.0622268558935882,4.26725432626341,21.021239835392124,26.875237983387156,1.085290144971034,4.088315437265575,18.745465732956459,18.0,0.9049035171657973,20.817679383282667,26.743986356386455,0.49828166922184527,4.686926337066834,20.843902295583069,27.372112692939607,0.4989192006984,4.39944850828377,20.8960944056238,27.622607362899278,0.5667014734735428,4.221169064177216,20.8587250198477,26.807685027226787,0.5375530623684003,4.554419513262961,20.013662782429074,20.02174251071231,-4.765392149368987,-4.91724380736938 
 01/02  01:00:00,25.5875,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.907386409082944,19.91606308245914,-4.156496983472606,-4.163208504723871 
 01/02  02:00:00,24.9,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.811864460877965,19.81877635704387,-3.642031158440924,-3.7805718389963327 
 01/02  03:00:00,24.6625,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.749168518219788,19.749125518815935,-1.9127652939598279,-2.186453515070766 
 01/02  04:00:00,24.637500000000004,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.724670967637758,19.721111738841814,-0.8203704658642457,-0.8191881778582314 
 01/02  05:00:00,24.475,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.70305219649927,19.698914800118204,-1.0023059201265912,-0.9889123828064743 
 01/02  06:00:00,24.3375,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.676129773437425,19.67208614133076,-1.3451336278717819,-1.2551652716612632 
 01/02  07:00:00,24.3,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.641237203414926,19.63751791062268,-0.8825813299811126,-1.1683710969445323 
 01/02  08:00:00,24.6125,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.697256698998986,19.68276666499316,5.697788089600519,4.529709644558161 
 01/02  09:00:00,25.2375,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.985206158049313,19.950269420709096,15.935062564948318,14.862978116875093 
 01/02  10:00:00,25.8125,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.441108827533996,20.389217903134086,19.750579751342593,19.35378663717357 
 01/02  11:00:00,26.3125,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.96875023616095,20.902457925148718,21.250262971188833,21.47340891393676 
 01/02  12:00:00,26.687499999999998,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.44002255348349,21.36712870189602,17.160862672194026,17.502634689362258 
 01/02  13:00:00,27.05,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.83489972194525,21.759521711389426,13.795034502813352,14.657359392657482 
 01/02  14:00:00,27.324999999999997,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.046802770085518,21.977959673381755,4.355852727202609,5.3919795021804559 
 01/02  15:00:00,27.4625,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.085908021544193,22.02523876649586,0.6940829853381212,0.776503175969109 
 01/02  16:00:00,27.4375,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.06982999526374,22.017600758589987,-2.8036340549695986,-1.8462186887417567 
 01/02  17:00:00,27.275,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.88065479766181,21.843566736178425,-10.80623705470355,-10.065593445682162 
 01/02  18:00:00,26.95,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.544538955332088,21.52326962978408,-15.2834631457201,-14.775255031824046 
 01/02  19:00:00,26.4875,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.12390974414838,21.11855882003317,-17.57860013541163,-17.394392850448815 
 01/02  20:00:00,25.9875,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.687092305165419,20.694706670701433,-16.29535160060514,-16.75193433603805 
 01/02  21:00:00,25.7375,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.33169950607759,20.344561031919306,-12.303068212678916,-12.853054176182538 
 01/02  22:00:00,25.512499999999997,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.07712743875914,20.09129135079864,-8.874404723818904,-9.196660637698323 
 01/02  23:00:00,24.9625,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.88181308175873,19.896919270753494,-7.4493312047114179,-7.535775679210824 
 01/02  24:00:00,23.887499999999997,0.0,4.,0.0,,,,21.074721288620976,26.852417255599069,1.061251745055106,4.615613883798641,21.05067983694861,26.711645518185767,1.0840060584705505,4.453082951001595,21.084453094167995,26.986723073020923,1.065894331274942,4.496072890407648,21.077589539000156,26.886904686058089,1.058773882668638,4.531165531383702,21.041399159488,26.64194961280094,1.073374860390766,4.472795718896658,21.056656681342614,26.781700881087777,1.0777365756859637,4.391624771945397,21.081608672850636,26.95318397267903,1.0690169269229009,4.484437874723025,21.042760375925466,26.678796392028557,1.0841481033324132,4.245785306175781,18.755951707887495,18.0,0.9141818132351385,20.8681486526745,27.027657302519644,0.5310110538721871,4.837505697099589,20.880939442744979,27.328144293865127,0.5356723477677386,4.7675548167454349,20.92787375225605,27.455239578375836,0.595676262633711,4.571135426017813,20.91274375304613,27.112770626113546,0.5691519572505163,4.708451037726109,19.700070818195088,19.715846007225758,-7.784954145489859,-7.6511946008331599 
 01/03  01:00:00,24.0875,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.52043981712318,19.53440070790969,-6.0873156700498829,-6.664891835902051 
 01/03  02:00:00,24.312500000000005,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.421975940593464,19.4367051578157,-2.744918880290993,-2.893389085328616 
 01/03  03:00:00,24.012499999999997,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.358715773579428,19.37372851589977,-2.6302704637431066,-2.601592356357712 
 01/03  04:00:00,23.7125,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.292222995817956,19.30761063799139,-2.742057139323384,-2.760928259875801 
 01/03  05:00:00,23.6,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.2307392194364,19.245711925654587,-2.3386399273104159,-2.3967574346838678 
 01/03  06:00:00,23.6625,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.18039788862508,19.196103097499245,-1.6208636505892614,-1.7614552849431223 
 01/03  07:00:00,23.950000000000004,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.188556891694434,19.197340870007669,3.2364500271420546,2.0998354818687026 
 01/03  08:00:00,24.6625,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.453133073503297,19.434786506364295,16.848683521629508,15.07138738048278 
 01/03  09:00:00,25.5625,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.027939770825655,19.97853993890416,27.659402411603297,26.35598603859414 
 01/03  10:00:00,26.8375,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.86941733475286,20.788687871063187,37.86082286879801,37.1033493950507 
 01/03  11:00:00,27.9,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.683825449929207,21.59480803051031,23.788130256414588,26.926210233556128 
 01/03  12:00:00,28.137500000000004,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.951447940186406,21.88463151874861,2.4971722631294197,4.116660913220181 
 01/03  13:00:00,28.2875,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.029305227179028,21.965082548544758,6.443452755315933,5.415416318364268 
 01/03  14:00:00,28.5875,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.237752304965605,22.16410681093955,10.041547127217747,9.525152896099984 
 01/03  15:00:00,28.7625,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.51473957524127,22.43604992311099,10.341845477200995,10.96159193974569 
 01/03  16:00:00,28.6125,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.596240768893617,22.533616558109537,-2.880327083533081,-1.3571857671503876 
 01/03  17:00:00,28.5625,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.556174892451,22.50701645358363,2.0646924233453296,1.2834110419674208 
 01/03  18:00:00,28.4125,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.47780134727799,22.463967741610717,-8.387415019667948,-6.153461705855916 
 01/03  19:00:00,27.925,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.018161770416904,22.02467928053346,-26.047550500687064,-24.623957064279908 
 01/03  20:00:00,27.1375,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.385852838789654,21.396374804487829,-23.895186214682569,-24.565054375996636 
 01/03  21:00:00,26.237499999999998,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.82410061906657,20.84593837106474,-21.104283953824355,-21.579554173893589 
 01/03  22:00:00,25.3375,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.36437320087477,20.390329544530674,-16.451343473350993,-17.049006349258943 
 01/03  23:00:00,24.4375,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.013263202752286,20.037676099081894,-13.234077497228697,-13.475297774601746 
 01/03  24:00:00,23.5375,0.0,5.,0.0,,,,21.26320110469793,27.498864488595947,1.067883917365748,5.406207784445184,21.241585703027114,27.394919112299549,1.0956106413389913,5.400890395841718,21.33138492137347,28.448762546216757,1.0960373366464805,5.577750420076682,21.306504052609659,28.092838937216798,1.0823724353419784,5.381072189817515,21.214795973822925,27.087413406835695,1.072318353930032,5.105180335023291,21.29092795972055,28.08416174667757,1.1068878418655233,5.37414461255765,21.281581634064918,27.756530344527943,1.0818231065067615,5.7717903397952778,21.2370423564799,27.41378368968225,1.0969845055114365,5.339040706950594,18.804768491002358,18.0,0.9209646598564301,21.0218896398812,27.19667896397074,0.502798557047476,5.418150987781751,21.069745064401379,28.284717037120119,0.5236818122694568,5.833174619726837,21.126001663519884,28.53467441731389,0.5904837141041645,5.586244089573381,21.064500536019869,27.26227117873994,0.5419738591905264,5.270157609422229,19.708008106719377,19.733660834182055,-11.998565958239383,-12.156503277154672 
 01/04  01:00:00,22.6375,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.427259099738284,19.455688599673139,-11.357856905184083,-11.342676844567717 
 01/04  02:00:00,21.737499999999998,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.141697653397629,19.178379769162956,-11.47199225636374,-11.54458700411176 
 01/04  03:00:00,20.8375,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.87625111814081,18.91605789897141,-10.060908182495169,-10.32718893215677 
 01/04  04:00:00,20.1875,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.672134602943108,18.704580034700009,-7.608682597863155,-7.892246491693813 
 01/04  05:00:00,19.6875,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.51699627372848,18.543620618326956,-6.015110967242023,-6.152050709971687 
 01/04  06:00:00,19.3125,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.38051934301778,18.4054757366636,-5.901410005954833,-5.783882730065441 
 01/04  07:00:00,19.3875,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.277111978727797,18.288631343789466,1.2673075131224403,-1.6786981314426726 
 01/04  08:00:00,20.8125,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.899963889769958,18.921049809793329,57.34689145617169,54.687211595997457 
 01/04  09:00:00,22.975,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.268323492513156,20.314745297538964,60.152873206019368,59.73235962044525 
 01/04  10:00:00,25.112499999999998,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.70302090132523,21.663349765539438,59.86668980816752,60.979429532881628 
 01/04  11:00:00,27.025,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.963216021827806,22.82836211786873,38.561321746827449,43.847379751960499 
 01/04  12:00:00,28.6375,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.92264499292065,23.74171948483447,33.67744212900986,34.388723897546487 
 01/04  13:00:00,29.8875,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.613312413388923,24.42311071894152,19.753515785948044,22.297044329551019 
 01/04  14:00:00,30.674999999999998,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.913537980520287,24.733382318959273,10.867628458359743,10.222030076843439 
 01/04  15:00:00,31.0875,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.284263700686155,25.11423926783023,18.713472081545797,18.422623475512194 
 01/04  16:00:00,31.075,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.613117978730373,25.492583394153578,9.664141504572138,11.586564406548048 
 01/04  17:00:00,30.4375,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.545655568569058,25.500744176980598,-9.999377059126808,-7.246625755757862 
 01/04  18:00:00,29.2875,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.936182652038199,24.96410586600655,-34.63458926004575,-31.315716100539079 
 01/04  19:00:00,27.8625,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.743615008576243,23.79864857010429,-63.5806070419522,-65.03850209089134 
 01/04  20:00:00,26.675,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.402555632647379,22.440559322438529,-49.49195329265993,-50.47294177500428 
 01/04  21:00:00,25.6125,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.420121298154638,21.449183589469958,-34.54211832131845,-35.970564253433227 
 01/04  22:00:00,24.575,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.650927223862419,20.689250350344595,-28.098239198257294,-29.054153596028088 
 01/04  23:00:00,23.575,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.057829884637778,20.09959819967115,-21.507419978750634,-22.133749668624405 
 01/04  24:00:00,22.575,0.0,6.,0.0,,,,22.144469820415904,29.131887901684995,1.0549123687892097,4.786831896472502,22.18598085090231,29.944610337182195,1.1208100793962906,4.406126174165519,22.301023627185474,31.686061964499428,1.0554208727906392,4.436764688288508,22.159273852691418,29.556430594535415,1.0085383736441687,4.606739616161182,21.933170972244715,26.46016251404217,0.9532449217558834,4.453704439702616,22.191446384561716,30.230514546909928,1.0517666627205316,4.248021699555823,22.322549718948208,31.732333475548925,1.1231961987434418,4.610854252333746,22.06495358738204,28.28361175192812,1.0609594726083505,4.113656601826298,19.077143737693239,18.0,0.9497968251037395,21.88653348794485,29.067035803471595,0.5912962477303023,5.037160248485962,22.224622244092286,37.06387932661331,0.633245784112018,5.179546186867904,22.328091890803639,37.555851325022029,0.6697070664071559,5.002735412151995,21.90318475924018,28.528312612398755,0.6122101453773805,4.864545416285144,19.58245406410282,19.628977786729175,-17.746426501727674,-18.227775279505506 
 01/05  01:00:00,21.699999999999997,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.20843384659444,19.254337322099038,-13.328765611083276,-13.93827556643788 
 01/05  02:00:00,20.9,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.947242803811546,18.98370757661629,-9.761400966298679,-10.044919492602379 
 01/05  03:00:00,20.037499999999999,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.732884647286416,18.765146646675924,-8.893545777436488,-8.886138577136569 
 01/05  04:00:00,19.45,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.51694429542111,18.549773894899074,-9.058722234776639,-9.066122681965327 
 01/05  05:00:00,18.9875,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.307667039856747,18.336937457901205,-8.503030538677436,-8.664426627873912 
 01/05  06:00:00,18.6125,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.136831963834426,18.156410306316407,-6.6019448969460889,-6.8333960381554619 
 01/05  07:00:00,18.6875,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.056469462526814,18.054009577515953,1.8493540476080864,-0.7307596968689714 
 01/05  08:00:00,20.1125,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.60348801609038,18.60839755752245,54.18875918169373,49.28627511268883 
 01/05  09:00:00,22.275,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.891115801492324,19.931033050528606,57.3104417133973,58.91554190620825 
